date,store,type,actual_revenue,forecast_revenue,lower_ci,upper_ci,model
2012-05-11,30,backtest,436070.45,426605.5434307342,408110.9368844899,446345.8090717488,Prophet
2012-05-18,30,backtest,460945.14,431836.0895174985,412022.502777588,449558.2520854492,Prophet
2012-05-25,30,backtest,449355.91,430565.4211879464,411566.248917665,449777.935683904,Prophet
2012-06-01,30,backtest,427021.18,430397.0770884968,412078.98222650256,449180.3361988235,Prophet
2012-06-08,30,backtest,437222.94,428287.6727735279,409740.3135275864,447143.60636995273,Prophet
2012-06-15,30,backtest,438523.24,425822.695561126,406552.3406534343,445658.91404023307,Prophet
2012-06-22,30,backtest,428554.63,424581.26514539553,405118.0701918284,444369.4933376803,Prophet
2012-06-29,30,backtest,423192.4,417091.10867162485,397636.8623149486,436031.9284008367,Prophet
2012-07-06,30,backtest,440553.42,433103.5134902944,415787.925071179,451926.2336668375,Prophet
2012-07-13,30,backtest,417640.34,428870.3028400812,410377.9427551056,448528.53332261706,Prophet
2012-07-20,30,backtest,427491.04,426859.72272515495,408605.3740016576,445442.8024356662,Prophet
2012-07-27,30,backtest,424581.17,428562.76539258094,408752.4816219904,447342.44422606594,Prophet
2012-08-03,30,backtest,425136.55,430592.1666811628,412536.410057989,449237.0614395567,Prophet
2012-08-10,30,backtest,430878.28,431000.4198904226,413454.1521423697,451669.9166920444,Prophet
2012-08-17,30,backtest,423351.15,426706.2820909711,407570.00600734,446740.7599303058,Prophet
2012-08-24,30,backtest,425296.65,422538.09950508777,404182.3693656002,440886.23496485234,Prophet
2012-08-31,30,backtest,439132.5,412232.9174527064,392996.2072753528,431483.1285500912,Prophet
2012-09-07,30,backtest,433565.77,410861.6528266886,392619.6947178198,430563.1762920676,Prophet
2012-09-14,30,backtest,437773.31,414629.6736941301,395812.333860007,435148.56879043113,Prophet
2012-09-21,30,backtest,443891.64,418693.6523484648,399100.4337318952,436520.1869083231,Prophet
2012-09-28,30,backtest,425410.04,413973.1633408719,395146.8540799459,433490.5698347666,Prophet
2012-10-05,30,backtest,446751.45,445251.6733840128,425990.13212172914,464600.8183480647,Prophet
2012-10-12,30,backtest,434593.26,449811.5621146716,429508.4577233902,469164.303421185,Prophet
2012-10-19,30,backtest,437537.29,445599.5786106291,427915.4074217434,464529.93730896816,Prophet
2012-10-26,30,backtest,439424.5,446180.8658041159,426544.9930212456,466270.0257884788,Prophet
2012-11-04,30,future,,436578.0880880744,416906.5628679448,455472.5067563468,Prophet
2012-11-11,30,future,,406784.25388519926,388994.38458532427,425217.7712648817,Prophet
2012-11-18,30,future,,426175.7804437868,408012.7132117183,445655.8779694277,Prophet
2012-11-25,30,future,,416412.1632364227,396693.5356091701,435501.9039958678,Prophet
2012-12-02,30,future,,412067.6640286458,394184.8770728688,431112.151090576,Prophet
2012-12-09,30,future,,416691.9385316383,396147.3462897,435551.59027974855,Prophet
2012-12-16,30,future,,425716.8086934772,406386.35907232336,445234.36131064687,Prophet
2012-12-23,30,future,,429895.9254753854,410152.62662481767,449258.4732100534,Prophet
2012-12-30,30,future,,424118.8396043909,405480.6105673314,441227.6407255852,Prophet
2013-01-06,30,future,,412568.0960330699,393742.6318910754,431618.7159390365,Prophet
2013-01-13,30,future,,404529.3342458749,386433.6805381864,423845.6680384968,Prophet
2013-01-20,30,future,,405198.69877603033,386610.6028236421,425846.9126407353,Prophet
2012-02-10,31,backtest,1527688.58,1662532.9201625544,1554940.036198139,1756751.5031351915,Prophet
2012-02-17,31,backtest,1570813.52,1522516.1598766998,1421835.5242296527,1625114.9963160353,Prophet
2012-02-24,31,backtest,1392543.37,1527913.5973742362,1429572.594999749,1628981.6424192723,Prophet
2012-03-02,31,backtest,1427881.22,1505418.872405172,1398063.2674165135,1607610.7459040503,Prophet
2012-03-09,31,backtest,1439034.86,1446414.3355198065,1342168.7143347785,1544734.5858081656,Prophet
2012-03-16,31,backtest,1481728.13,1442861.6154351195,1340739.6563368482,1546925.920823743,Prophet
2012-03-23,31,backtest,1365824.97,1421456.5382326306,1324104.3676346515,1527241.371893214,Prophet
2012-03-30,31,backtest,1318854.22,1436462.7951542416,1329267.6105014873,1530699.8562184523,Prophet
2012-04-06,31,backtest,1496169.81,1485889.3790459177,1377984.279375886,1586792.822633143,Prophet
2012-04-13,31,backtest,1407842.91,1465412.510956304,1364291.400204226,1571258.650378259,Prophet
2012-04-20,31,backtest,1407036.59,1426061.1130829046,1325796.2096355157,1527261.707902877,Prophet
2012-04-27,31,backtest,1311352.25,1387252.797350889,1284834.5287328665,1488060.7813791768,Prophet
2012-05-04,31,backtest,1391257.28,1378024.4519822686,1280035.9208213787,1484029.0141559693,Prophet
2012-05-11,31,backtest,1392938.06,1331495.21620247,1232957.0440502889,1433597.0591612016,Prophet
2012-05-18,31,backtest,1441473.82,1310620.9836641382,1213356.9867316866,1414374.3567241246,Prophet
2012-05-25,31,backtest,1397094.26,1340518.8670041745,1237208.6842959255,1437213.3397788575,Prophet
2012-06-01,31,backtest,1404516.29,1347715.8698878572,1246652.995042273,1444254.5478422265,Prophet
2012-06-08,31,backtest,1443285.79,1351027.6414129552,1248185.879851636,1459859.958289165,Prophet
2012-06-15,31,backtest,1431003.43,1339608.872381016,1234501.4626789489,1440079.778036513,Prophet
2012-06-22,31,backtest,1394065.76,1308138.537819548,1210484.271369762,1412792.4002303444,Prophet
2012-06-29,31,backtest,1349202.25,1295673.565059604,1192587.0527790084,1398435.6183121193,Prophet
2012-07-06,31,backtest,1458059.42,1345342.194949236,1241691.9175314354,1449256.4298101172,Prophet
2012-07-13,31,backtest,1374301.34,1326623.6034269645,1220109.8981893149,1431814.2848049968,Prophet
2012-07-20,31,backtest,1392395.2,1329526.8973009808,1231094.1172247329,1435811.1990310396,Prophet
2012-07-27,31,backtest,1303732.36,1355760.126302244,1255822.55662301,1458449.7681999428,Prophet
2012-08-03,31,backtest,1390174.63,1376694.1331656706,1279363.185059693,1477414.7913537745,Prophet
2012-08-10,31,backtest,1386472.59,1425629.501503144,1330961.1256976689,1528953.0521275315,Prophet
2012-08-17,31,backtest,1410181.7,1474008.532508833,1373277.3755531665,1571706.9621705916,Prophet
2012-08-24,31,backtest,1379783.21,1465544.5569504756,1366690.9231326235,1561697.820721951,Prophet
2012-08-31,31,backtest,1373651.49,1457945.609359977,1355046.2188800653,1564480.314146384,Prophet
2012-09-07,31,backtest,1358111.62,1603200.9097910672,1496341.184343895,1704704.6466028192,Prophet
2012-09-14,31,backtest,1327705.44,1373071.310473943,1276520.2555610386,1475789.4524434693,Prophet
2012-09-21,31,backtest,1373064.87,1393135.111062321,1289842.536536071,1493257.2569090112,Prophet
2012-09-28,31,backtest,1279080.58,1478185.9603446105,1382867.4239589493,1578566.0120264078,Prophet
2012-10-05,31,backtest,1363365.05,1566727.6614031424,1464475.655762574,1671549.3473476528,Prophet
2012-10-12,31,backtest,1401113.42,1501331.1121745333,1394626.2625729274,1605084.4587989869,Prophet
2012-10-19,31,backtest,1378730.45,1493359.7132686237,1392815.7118941976,1584673.243724568,Prophet
2012-10-26,31,backtest,1340232.55,1482566.3527388596,1385204.077205858,1584114.65687158,Prophet
2012-11-04,31,future,,1425723.0044795345,1330047.668105265,1522962.5332074594,Prophet
2012-11-11,31,future,,1489694.8411329696,1383801.8295213387,1589625.072796692,Prophet
2012-11-18,31,future,,1556075.345270658,1458716.699499212,1659214.6460974305,Prophet
2012-11-25,31,future,,1585183.6091104257,1489742.474768862,1681838.6755948148,Prophet
2012-12-02,31,future,,1636331.499419054,1541629.5598578602,1741899.2112081535,Prophet
2012-12-09,31,future,,1718976.013213422,1616431.5326799075,1826313.890858888,Prophet
2012-12-16,31,future,,1783000.1282868965,1680107.902135908,1883197.353672676,Prophet
2012-12-23,31,future,,1759576.8172643348,1656716.453308476,1865241.6403566448,Prophet
2012-12-30,31,future,,1630839.6460767284,1538893.692538381,1727888.6766599787,Prophet
2013-01-06,31,future,,1456435.7050190135,1356972.1606739722,1556682.1447964658,Prophet
2013-01-13,31,future,,1329213.3770385608,1230449.065656145,1430447.92061775,Prophet
2013-01-20,31,future,,1303147.0012139354,1204541.440857977,1403131.0767518897,Prophet
2012-02-10,32,backtest,1129422.86,1237276.8901277217,1141397.2088669946,1338564.2538442446,Prophet
2012-02-17,32,backtest,1243812.59,1121711.6542050538,1031707.0985906651,1213449.6787390294,Prophet
2012-02-24,32,backtest,1091822.72,1123662.5515365775,1027826.4810957428,1215098.5368153974,Prophet
2012-03-02,32,backtest,1153332.89,1152610.5822147245,1049926.2881115552,1253141.3169146688,Prophet
2012-03-09,32,backtest,1124537.97,1166794.4015044346,1070318.606018933,1263082.9810365986,Prophet
2012-03-16,32,backtest,1138101.18,1146774.8096066553,1044734.0423106382,1253329.9001062273,Prophet
2012-03-23,32,backtest,1146632.46,1119754.056325611,1019984.2822798848,1221080.4122987406,Prophet
2012-03-30,32,backtest,1108686.87,1107688.665236783,1008920.0943755236,1213087.740982741,Prophet
2012-04-06,32,backtest,1270577.01,1158794.3459129287,1057640.09373877,1254636.6318427,Prophet
2012-04-13,32,backtest,1171834.47,1178048.6415728957,1078758.0163148197,1273406.63608314,Prophet
2012-04-20,32,backtest,1121405.91,1183613.1783039204,1085985.0638443,1284481.9312470837,Prophet
2012-04-27,32,backtest,1126962.44,1169021.26214653,1070541.3321850733,1278069.0959294303,Prophet
2012-05-04,32,backtest,1187384.53,1168920.003713806,1066027.0871225488,1263922.639845584,Prophet
2012-05-11,32,backtest,1187051.07,1187166.252266046,1087734.8884053435,1280701.614905717,Prophet
2012-05-18,32,backtest,1177539.71,1211278.4689783717,1115470.481435983,1308835.7874367908,Prophet
2012-05-25,32,backtest,1232784.22,1229361.01821522,1131234.3674671857,1328369.7879462775,Prophet
2012-06-01,32,backtest,1157557.79,1238407.3874310348,1135772.0616767171,1332439.055783722,Prophet
2012-06-08,32,backtest,1246322.44,1241795.2454136645,1133736.6382677122,1344143.159814413,Prophet
2012-06-15,32,backtest,1234759.54,1245149.6277843923,1153649.81798301,1346647.905935635,Prophet
2012-06-22,32,backtest,1196880.11,1236907.0432783137,1138496.8770895845,1333394.4185995762,Prophet
2012-06-29,32,backtest,1178211.81,1215679.0945643068,1124344.7000528218,1317093.043542056,Prophet
2012-07-06,32,backtest,1214183.97,1239158.1281955992,1138602.32761521,1342431.729783181,Prophet
2012-07-13,32,backtest,1141184.66,1234505.7807067928,1131085.4021842554,1324144.682831862,Prophet
2012-07-20,32,backtest,1167829.33,1239438.7854304933,1139595.332803931,1336213.8950845185,Prophet
2012-07-27,32,backtest,1144901.52,1255834.3343553836,1152865.7356340382,1357638.4879270615,Prophet
2012-08-03,32,backtest,1183571.35,1276420.4741120045,1174679.9340415762,1372922.4990062476,Prophet
2012-08-10,32,backtest,1227469.2,1296923.0259304538,1198668.2072550275,1396325.8495418371,Prophet
2012-08-17,32,backtest,1261306.37,1312847.1729146512,1216026.349119548,1407707.6321330036,Prophet
2012-08-24,32,backtest,1272809.11,1300934.0831511004,1211225.3550121686,1398306.1861737242,Prophet
2012-08-31,32,backtest,1183979.27,1250447.1187584244,1152565.910851963,1349591.7794589757,Prophet
2012-09-07,32,backtest,1126685.95,1284432.5375708598,1190581.7440395404,1384052.9870255578,Prophet
2012-09-14,32,backtest,1156377.47,1158230.945572139,1055869.2411606752,1260300.7788569364,Prophet
2012-09-21,32,backtest,1159119.6,1176308.7418750485,1080402.7052816038,1282472.5657920565,Prophet
2012-09-28,32,backtest,1157111.15,1228725.1863350738,1127122.9951903955,1325902.8289795285,Prophet
2012-10-05,32,backtest,1202775.24,1324865.613045492,1215845.529761857,1417660.384666265,Prophet
2012-10-12,32,backtest,1176681.31,1318602.5882920604,1218087.6005968282,1415700.969027185,Prophet
2012-10-19,32,backtest,1199292.06,1286118.1254705396,1181656.3259223716,1377657.4626888542,Prophet
2012-10-26,32,backtest,1219979.29,1288689.098144808,1192163.0065228222,1392154.315109783,Prophet
2012-11-04,32,future,,1308603.3248814382,1210963.5274286026,1407081.0524890455,Prophet
2012-11-11,32,future,,1290467.457699733,1198247.36487268,1391637.5495556835,Prophet
2012-11-18,32,future,,1389116.5251549045,1286105.4831584117,1486420.164021399,Prophet
2012-11-25,32,future,,1422621.8147990454,1323246.427755389,1519149.1610219867,Prophet
2012-12-02,32,future,,1502793.355418236,1400598.8289376833,1601693.274168154,Prophet
2012-12-09,32,future,,1616763.650688512,1519073.7490697266,1717057.5905779833,Prophet
2012-12-16,32,future,,1681467.0490082265,1587356.324296608,1786460.2493776171,Prophet
2012-12-23,32,future,,1614392.4494227075,1514805.252012869,1710409.784044505,Prophet
2012-12-30,32,future,,1422420.292212029,1323431.759788717,1522732.8312283482,Prophet
2013-01-06,32,future,,1210762.2752716444,1109140.610100905,1305943.6354306515,Prophet
2013-01-13,32,future,,1095305.012473281,1001590.81379987,1189962.3694238125,Prophet
2013-01-20,32,future,,1105462.4165118495,1005509.9433724164,1207991.460418399,Prophet
2012-02-10,33,backtest,282552.58,254697.89223024555,233218.8506370241,275415.16408018355,Prophet
2012-02-17,33,backtest,266300.98,243085.2308802652,220815.09526007305,266839.3339963141,Prophet
2012-02-24,33,backtest,242526.7,249783.21169398425,227637.88380196883,270886.33735082985,Prophet
2012-03-02,33,backtest,248051.53,258993.5817248801,236828.97224013327,280756.9276783505,Prophet
2012-03-09,33,backtest,287346.29,254943.6252298092,233303.4589481514,277617.5827786832,Prophet
2012-03-16,33,backtest,278067.73,238241.6134516008,215613.7261611512,259289.26524376628,Prophet
2012-03-23,33,backtest,246970.97,234611.68178662588,212834.8972572111,255293.8163323546,Prophet
2012-03-30,33,backtest,251327.67,232510.43004527903,210093.04564009584,255659.4571305365,Prophet
2012-04-06,33,backtest,275911.97,250255.14892553992,229379.02812038493,272672.60913307674,Prophet
2012-04-13,33,backtest,312698.67,253226.86100794864,230991.8092075549,274902.13545749144,Prophet
2012-04-20,33,backtest,261837.2,258108.84819500128,236761.2257606556,279744.2550587423,Prophet
2012-04-27,33,backtest,249798.75,259257.39043063764,237002.6144742825,281758.44108099065,Prophet
2012-05-04,33,backtest,270497.51,266767.06587562675,242974.57259091616,288159.6797217006,Prophet
2012-05-11,33,backtest,295841.84,268494.8707656142,246601.5620875221,288910.6600410168,Prophet
2012-05-18,33,backtest,276899.95,259659.57810068244,238764.26227748755,280230.49143189547,Prophet
2012-05-25,33,backtest,261851.74,255818.37894712228,232761.9966230157,277472.4676804784,Prophet
2012-06-01,33,backtest,261131.09,243636.87548043285,223009.9035866057,267372.3877647508,Prophet
2012-06-08,33,backtest,286082.76,240646.8677915137,218724.80418379945,262613.8424452547,Prophet
2012-06-15,33,backtest,290444.31,236345.51971050183,213986.80537419143,257993.3701029624,Prophet
2012-06-22,33,backtest,261666.29,235393.95789570097,213722.08623072805,258449.1912318578,Prophet
2012-06-29,33,backtest,244338.31,231639.81479222747,211088.89965473404,254563.068738214,Prophet
2012-07-06,33,backtest,273690.37,246948.55810186628,225557.88180935945,269729.62957561994,Prophet
2012-07-13,33,backtest,287033.64,238295.5384142544,215955.0056090422,260612.18877717727,Prophet
2012-07-20,33,backtest,253205.89,241653.5171440747,217801.64197208275,263730.73325316387,Prophet
2012-07-27,33,backtest,249134.32,233623.82937804525,211689.9435088322,254926.6818138779,Prophet
2012-08-03,33,backtest,258533.12,235418.0126710315,212574.77534970432,258420.1311284511,Prophet
2012-08-10,33,backtest,297753.49,223544.71386608743,198966.08885498912,244773.078025909,Prophet
2012-08-17,33,backtest,270097.76,218059.08619270136,196408.6134464601,240263.6133474958,Prophet
2012-08-24,33,backtest,247672.56,219549.6366707181,198553.06823844093,243274.38049673644,Prophet
2012-08-31,33,backtest,237129.81,223435.34226849332,200902.4583030934,246153.45710614897,Prophet
2012-09-07,33,backtest,286428.78,233804.7938024853,211898.602876554,256920.5617944964,Prophet
2012-09-14,33,backtest,277417.53,222874.36769587905,200662.8747795233,244045.29784429423,Prophet
2012-09-21,33,backtest,252709.58,215783.6225426374,193155.57911714385,239972.41617216464,Prophet
2012-09-28,33,backtest,242813.51,216141.0977081668,193322.48705615304,237391.11404303004,Prophet
2012-10-05,33,backtest,265444.9,219696.8828312602,197868.284701136,242367.20058681737,Prophet
2012-10-12,33,backtest,291781.15,201508.1388181146,181335.8273921392,224749.46760065225,Prophet
2012-10-19,33,backtest,254412.34,196153.5910124959,174114.86681106588,218998.17260016844,Prophet
2012-10-26,33,backtest,253731.13,200113.74018645423,179402.0092255545,223972.6447786095,Prophet
2012-11-04,33,future,,96822.04918937948,76844.48600549687,119883.73557660144,Prophet
2012-11-11,33,future,,115280.98011694576,93647.08575152284,137128.11843920307,Prophet
2012-11-18,33,future,,87340.96345592348,64390.61482294677,108929.98392563856,Prophet
